year,round,driver,drivernumber,lap_number,tyre_compound
2024,21,ALO,14,68.0,INTERMEDIATE
2024,21,ALO,14,69.0,INTERMEDIATE
2024,21,LEC,16,1.0,INTERMEDIATE
2024,21,LEC,16,2.0,INTERMEDIATE
2024,21,LEC,16,3.0,INTERMEDIATE
2024,21,LEC,16,4.0,INTERMEDIATE
2024,21,LEC,16,5.0,INTERMEDIATE
2024,21,LEC,16,6.0,INTERMEDIATE
2024,21,LEC,16,7.0,INTERMEDIATE
2024,21,LEC,16,8.0,INTERMEDIATE
2024,21,LEC,16,9.0,INTERMEDIATE
2024,21,LEC,16,10.0,INTERMEDIATE
2024,21,LEC,16,11.0,INTERMEDIATE
2024,21,LEC,16,12.0,INTERMEDIATE
2024,21,LEC,16,13.0,INTERMEDIATE
2024,21,LEC,16,14.0,INTERMEDIATE
2024,21,LEC,16,15.0,INTERMEDIATE
2024,21,LEC,16,16.0,INTERMEDIATE
2024,21,LEC,16,17.0,INTERMEDIATE
2024,21,LEC,16,18.0,INTERMEDIATE
2024,21,LEC,16,19.0,INTERMEDIATE
2024,21,LEC,16,20.0,INTERMEDIATE
2024,21,LEC,16,21.0,INTERMEDIATE
2024,21,LEC,16,22.0,INTERMEDIATE
2024,21,LEC,16,23.0,INTERMEDIATE
2024,21,LEC,16,24.0,INTERMEDIATE
2024,21,LEC,16,25.0,INTERMEDIATE
2024,21,LEC,16,26.0,INTERMEDIATE
2024,21,LEC,16,27.0,INTERMEDIATE
2024,21,LEC,16,28.0,INTERMEDIATE
2024,21,LEC,16,29.0,INTERMEDIATE
2024,21,LEC,16,30.0,INTERMEDIATE
2024,21,LEC,16,31.0,INTERMEDIATE
2024,21,LEC,16,32.0,INTERMEDIATE
2024,21,LEC,16,33.0,INTERMEDIATE
2024,21,LEC,16,34.0,INTERMEDIATE
2024,21,LEC,16,35.0,INTERMEDIATE
2024,21,LEC,16,36.0,INTERMEDIATE
2024,21,LEC,16,37.0,INTERMEDIATE
2024,21,LEC,16,38.0,INTERMEDIATE
2024,21,LEC,16,39.0,INTERMEDIATE
2024,21,LEC,16,40.0,INTERMEDIATE
2024,21,LEC,16,41.0,INTERMEDIATE
2024,21,LEC,16,42.0,INTERMEDIATE
2024,21,LEC,16,43.0,INTERMEDIATE
2024,21,LEC,16,44.0,INTERMEDIATE
2024,21,LEC,16,45.0,INTERMEDIATE
2024,21,LEC,16,46.0,INTERMEDIATE
2024,21,LEC,16,47.0,INTERMEDIATE
2024,21,LEC,16,48.0,INTERMEDIATE
2024,21,LEC,16,49.0,INTERMEDIATE
2024,21,LEC,16,50.0,INTERMEDIATE
2024,21,LEC,16,51.0,INTERMEDIATE
2024,21,LEC,16,52.0,INTERMEDIATE
2024,21,LEC,16,53.0,INTERMEDIATE
2024,21,LEC,16,54.0,INTERMEDIATE
2024,21,LEC,16,55.0,INTERMEDIATE
2024,21,LEC,16,56.0,INTERMEDIATE
2024,21,LEC,16,57.0,INTERMEDIATE
2024,21,LEC,16,58.0,INTERMEDIATE
2024,21,LEC,16,59.0,INTERMEDIATE
2024,21,LEC,16,60.0,INTERMEDIATE
2024,21,LEC,16,61.0,INTERMEDIATE
2024,21,LEC,16,62.0,INTERMEDIATE
2024,21,LEC,16,63.0,INTERMEDIATE
2024,21,LEC,16,64.0,INTERMEDIATE
2024,21,LEC,16,65.0,INTERMEDIATE
2024,21,LEC,16,66.0,INTERMEDIATE
2024,21,LEC,16,67.0,INTERMEDIATE
2024,21,LEC,16,68.0,INTERMEDIATE
2024,21,LEC,16,69.0,INTERMEDIATE
2024,21,STR,18,1.0,INTERMEDIATE
2024,21,TSU,22,1.0,INTERMEDIATE
2024,21,TSU,22,2.0,INTERMEDIATE
2024,21,TSU,22,3.0,INTERMEDIATE
2024,21,TSU,22,4.0,INTERMEDIATE
2024,21,TSU,22,5.0,INTERMEDIATE
2024,21,TSU,22,6.0,INTERMEDIATE
2024,21,TSU,22,7.0,INTERMEDIATE
2024,21,TSU,22,8.0,INTERMEDIATE
2024,21,TSU,22,9.0,INTERMEDIATE
2024,21,TSU,22,10.0,INTERMEDIATE
2024,21,TSU,22,11.0,INTERMEDIATE
2024,21,TSU,22,12.0,INTERMEDIATE
2024,21,TSU,22,13.0,INTERMEDIATE
2024,21,TSU,22,14.0,INTERMEDIATE
2024,21,TSU,22,15.0,INTERMEDIATE
2024,21,TSU,22,16.0,INTERMEDIATE
2024,21,TSU,22,17.0,INTERMEDIATE
2024,21,TSU,22,18.0,INTERMEDIATE
2024,21,TSU,22,19.0,INTERMEDIATE
2024,21,TSU,22,20.0,INTERMEDIATE
2024,21,TSU,22,21.0,INTERMEDIATE
2024,21,TSU,22,22.0,INTERMEDIATE
2024,21,TSU,22,23.0,INTERMEDIATE
2024,21,TSU,22,24.0,INTERMEDIATE
2024,21,TSU,22,25.0,INTERMEDIATE
2024,21,TSU,22,26.0,INTERMEDIATE
2024,21,TSU,22,27.0,INTERMEDIATE
2024,21,TSU,22,28.0,INTERMEDIATE
2024,21,TSU,22,29.0,WET
2024,21,TSU,22,30.0,WET
2024,21,TSU,22,31.0,WET
2024,21,TSU,22,32.0,WET
2024,21,TSU,22,33.0,INTERMEDIATE
2024,21,TSU,22,34.0,INTERMEDIATE
2024,21,TSU,22,35.0,INTERMEDIATE
2024,21,TSU,22,36.0,INTERMEDIATE
2024,21,TSU,22,37.0,INTERMEDIATE
2024,21,TSU,22,38.0,INTERMEDIATE
2024,21,TSU,22,39.0,INTERMEDIATE
2024,21,TSU,22,40.0,INTERMEDIATE
2024,21,TSU,22,41.0,INTERMEDIATE
2024,21,TSU,22,42.0,INTERMEDIATE
2024,21,TSU,22,43.0,INTERMEDIATE
2024,21,TSU,22,44.0,INTERMEDIATE
2024,21,TSU,22,45.0,INTERMEDIATE
2024,21,TSU,22,46.0,INTERMEDIATE
2024,21,TSU,22,47.0,INTERMEDIATE
2024,21,TSU,22,48.0,INTERMEDIATE
2024,21,TSU,22,49.0,INTERMEDIATE
2024,21,TSU,22,50.0,INTERMEDIATE
2024,21,TSU,22,51.0,INTERMEDIATE
2024,21,TSU,22,52.0,INTERMEDIATE
2024,21,TSU,22,53.0,INTERMEDIATE
2024,21,TSU,22,54.0,INTERMEDIATE
2024,21,TSU,22,55.0,INTERMEDIATE
2024,21,TSU,22,56.0,INTERMEDIATE
2024,21,TSU,22,57.0,INTERMEDIATE
2024,21,TSU,22,58.0,INTERMEDIATE
2024,21,TSU,22,59.0,INTERMEDIATE
2024,21,TSU,22,60.0,INTERMEDIATE
2024,21,TSU,22,61.0,INTERMEDIATE
2024,21,TSU,22,62.0,INTERMEDIATE
2024,21,TSU,22,63.0,INTERMEDIATE
2024,21,TSU,22,64.0,INTERMEDIATE
2024,21,TSU,22,65.0,INTERMEDIATE
2024,21,TSU,22,66.0,INTERMEDIATE
2024,21,TSU,22,67.0,INTERMEDIATE
2024,21,TSU,22,68.0,INTERMEDIATE
2024,21,TSU,22,69.0,INTERMEDIATE
2024,21,ZHO,24,1.0,INTERMEDIATE
2024,21,ZHO,24,2.0,INTERMEDIATE
2024,21,ZHO,24,3.0,INTERMEDIATE
2024,21,ZHO,24,4.0,INTERMEDIATE
2024,21,ZHO,24,5.0,INTERMEDIATE
2024,21,ZHO,24,6.0,INTERMEDIATE
2024,21,ZHO,24,7.0,INTERMEDIATE
2024,21,ZHO,24,8.0,INTERMEDIATE
2024,21,ZHO,24,9.0,INTERMEDIATE
2024,21,ZHO,24,10.0,INTERMEDIATE
2024,21,ZHO,24,11.0,INTERMEDIATE
2024,21,ZHO,24,12.0,INTERMEDIATE
2024,21,ZHO,24,13.0,INTERMEDIATE
2024,21,ZHO,24,14.0,INTERMEDIATE
2024,21,ZHO,24,15.0,INTERMEDIATE
2024,21,ZHO,24,16.0,INTERMEDIATE
2024,21,ZHO,24,17.0,INTERMEDIATE
2024,21,ZHO,24,18.0,INTERMEDIATE
2024,21,ZHO,24,19.0,INTERMEDIATE
2024,21,ZHO,24,20.0,INTERMEDIATE
2024,21,ZHO,24,21.0,INTERMEDIATE
2024,21,ZHO,24,22.0,INTERMEDIATE
2024,21,ZHO,24,23.0,INTERMEDIATE
2024,21,ZHO,24,24.0,INTERMEDIATE
2024,21,ZHO,24,25.0,INTERMEDIATE
2024,21,ZHO,24,26.0,INTERMEDIATE
2024,21,ZHO,24,27.0,INTERMEDIATE
2024,21,ZHO,24,28.0,INTERMEDIATE
2024,21,ZHO,24,29.0,WET
2024,21,ZHO,24,30.0,WET
2024,21,ZHO,24,31.0,WET
2024,21,ZHO,24,32.0,INTERMEDIATE
2024,21,ZHO,24,33.0,INTERMEDIATE
2024,21,ZHO,24,34.0,INTERMEDIATE
2024,21,ZHO,24,35.0,INTERMEDIATE
2024,21,ZHO,24,36.0,INTERMEDIATE
2024,21,ZHO,24,37.0,INTERMEDIATE
2024,21,ZHO,24,38.0,INTERMEDIATE
2024,21,ZHO,24,39.0,INTERMEDIATE
2024,21,ZHO,24,40.0,INTERMEDIATE
2024,21,ZHO,24,41.0,INTERMEDIATE
2024,21,ZHO,24,42.0,INTERMEDIATE
2024,21,ZHO,24,43.0,INTERMEDIATE
2024,21,ZHO,24,44.0,INTERMEDIATE
2024,21,ZHO,24,45.0,INTERMEDIATE
2024,21,ZHO,24,46.0,INTERMEDIATE
2024,21,ZHO,24,47.0,INTERMEDIATE
2024,21,ZHO,24,48.0,INTERMEDIATE
2024,21,ZHO,24,49.0,INTERMEDIATE
2024,21,ZHO,24,50.0,INTERMEDIATE
2024,21,ZHO,24,51.0,INTERMEDIATE
2024,21,ZHO,24,52.0,INTERMEDIATE
2024,21,ZHO,24,53.0,INTERMEDIATE
2024,21,ZHO,24,54.0,INTERMEDIATE
2024,21,ZHO,24,55.0,INTERMEDIATE
2024,21,ZHO,24,56.0,INTERMEDIATE
2024,21,ZHO,24,57.0,INTERMEDIATE
2024,21,ZHO,24,58.0,INTERMEDIATE
2024,21,ZHO,24,59.0,INTERMEDIATE
2024,21,ZHO,24,60.0,INTERMEDIATE
2024,21,ZHO,24,61.0,INTERMEDIATE
2024,21,ZHO,24,62.0,INTERMEDIATE
2024,21,ZHO,24,63.0,INTERMEDIATE
2024,21,ZHO,24,64.0,INTERMEDIATE
2024,21,ZHO,24,65.0,INTERMEDIATE
2024,21,ZHO,24,66.0,INTERMEDIATE
2024,21,ZHO,24,67.0,INTERMEDIATE
2024,21,ZHO,24,68.0,INTERMEDIATE
2024,21,ZHO,24,69.0,INTERMEDIATE
2024,21,HUL,27,1.0,INTERMEDIATE
2024,21,HUL,27,2.0,INTERMEDIATE
2024,21,HUL,27,3.0,INTERMEDIATE
2024,21,HUL,27,4.0,INTERMEDIATE
2024,21,HUL,27,5.0,INTERMEDIATE
2024,21,HUL,27,6.0,INTERMEDIATE
2024,21,HUL,27,7.0,INTERMEDIATE
2024,21,HUL,27,8.0,INTERMEDIATE
2024,21,HUL,27,9.0,INTERMEDIATE
2024,21,HUL,27,10.0,INTERMEDIATE
2024,21,HUL,27,11.0,INTERMEDIATE
2024,21,HUL,27,12.0,INTERMEDIATE
2024,21,HUL,27,13.0,INTERMEDIATE
2024,21,HUL,27,14.0,INTERMEDIATE
2024,21,HUL,27,15.0,INTERMEDIATE
2024,21,HUL,27,16.0,INTERMEDIATE
2024,21,HUL,27,17.0,INTERMEDIATE
2024,21,HUL,27,18.0,INTERMEDIATE
2024,21,HUL,27,19.0,INTERMEDIATE
2024,21,HUL,27,20.0,INTERMEDIATE
2024,21,HUL,27,21.0,INTERMEDIATE
2024,21,HUL,27,22.0,INTERMEDIATE
2024,21,HUL,27,23.0,INTERMEDIATE
2024,21,HUL,27,24.0,INTERMEDIATE
2024,21,HUL,27,25.0,INTERMEDIATE
2024,21,HUL,27,26.0,INTERMEDIATE
2024,21,HUL,27,27.0,INTERMEDIATE
2024,21,HUL,27,28.0,WET
2024,21,HUL,27,29.0,WET
2024,21,HUL,27,30.0,INTERMEDIATE
2024,21,LAW,30,1.0,INTERMEDIATE
2024,21,LAW,30,2.0,INTERMEDIATE
2024,21,LAW,30,3.0,INTERMEDIATE
2024,21,LAW,30,4.0,INTERMEDIATE
2024,21,LAW,30,5.0,INTERMEDIATE
2024,21,LAW,30,6.0,INTERMEDIATE
2024,21,LAW,30,7.0,INTERMEDIATE
2024,21,LAW,30,8.0,INTERMEDIATE
2024,21,LAW,30,9.0,INTERMEDIATE
2024,21,LAW,30,10.0,INTERMEDIATE
2024,21,LAW,30,11.0,INTERMEDIATE
2024,21,LAW,30,12.0,INTERMEDIATE
2024,21,LAW,30,13.0,INTERMEDIATE
2024,21,LAW,30,14.0,INTERMEDIATE
2024,21,LAW,30,15.0,INTERMEDIATE
2024,21,LAW,30,16.0,INTERMEDIATE
2024,21,LAW,30,17.0,INTERMEDIATE
2024,21,LAW,30,18.0,INTERMEDIATE
2024,21,LAW,30,19.0,INTERMEDIATE
2024,21,LAW,30,20.0,INTERMEDIATE
2024,21,LAW,30,21.0,INTERMEDIATE
2024,21,LAW,30,22.0,INTERMEDIATE
2024,21,LAW,30,23.0,INTERMEDIATE
2024,21,LAW,30,24.0,INTERMEDIATE
2024,21,LAW,30,25.0,INTERMEDIATE
2024,21,LAW,30,26.0,INTERMEDIATE
2024,21,LAW,30,27.0,INTERMEDIATE
2024,21,LAW,30,28.0,INTERMEDIATE
2024,21,LAW,30,29.0,WET
2024,21,LAW,30,30.0,WET
2024,21,LAW,30,31.0,WET
2024,21,LAW,30,32.0,WET
2024,21,LAW,30,33.0,INTERMEDIATE
2024,21,LAW,30,34.0,INTERMEDIATE
2024,21,LAW,30,35.0,INTERMEDIATE
2024,21,LAW,30,36.0,INTERMEDIATE
2024,21,LAW,30,37.0,INTERMEDIATE
2024,21,LAW,30,38.0,INTERMEDIATE
2024,21,LAW,30,39.0,INTERMEDIATE
2024,21,LAW,30,40.0,INTERMEDIATE
2024,21,LAW,30,41.0,INTERMEDIATE
2024,21,LAW,30,42.0,INTERMEDIATE
2024,21,LAW,30,43.0,INTERMEDIATE
2024,21,LAW,30,44.0,INTERMEDIATE
2024,21,LAW,30,45.0,INTERMEDIATE
2024,21,LAW,30,46.0,INTERMEDIATE
2024,21,LAW,30,47.0,INTERMEDIATE
2024,21,LAW,30,48.0,INTERMEDIATE
2024,21,LAW,30,49.0,INTERMEDIATE
2024,21,LAW,30,50.0,INTERMEDIATE
2024,21,LAW,30,51.0,INTERMEDIATE
2024,21,LAW,30,52.0,INTERMEDIATE
2024,21,LAW,30,53.0,INTERMEDIATE
2024,21,LAW,30,54.0,INTERMEDIATE
2024,21,LAW,30,55.0,INTERMEDIATE
2024,21,LAW,30,56.0,INTERMEDIATE
2024,21,LAW,30,57.0,INTERMEDIATE
2024,21,LAW,30,58.0,INTERMEDIATE
2024,21,LAW,30,59.0,INTERMEDIATE
2024,21,LAW,30,60.0,INTERMEDIATE
2024,21,LAW,30,61.0,INTERMEDIATE
2024,21,LAW,30,62.0,INTERMEDIATE
2024,21,LAW,30,63.0,INTERMEDIATE
2024,21,LAW,30,64.0,INTERMEDIATE
2024,21,LAW,30,65.0,INTERMEDIATE
2024,21,LAW,30,66.0,INTERMEDIATE
2024,21,LAW,30,67.0,INTERMEDIATE
2024,21,LAW,30,68.0,INTERMEDIATE
2024,21,LAW,30,69.0,INTERMEDIATE
2024,21,OCO,31,1.0,INTERMEDIATE
2024,21,OCO,31,2.0,INTERMEDIATE
2024,21,OCO,31,3.0,INTERMEDIATE
2024,21,OCO,31,4.0,INTERMEDIATE
2024,21,OCO,31,5.0,INTERMEDIATE
2024,21,OCO,31,6.0,INTERMEDIATE
2024,21,OCO,31,7.0,INTERMEDIATE
2024,21,OCO,31,8.0,INTERMEDIATE
2024,21,OCO,31,9.0,INTERMEDIATE
2024,21,OCO,31,10.0,INTERMEDIATE
2024,21,OCO,31,11.0,INTERMEDIATE
2024,21,OCO,31,12.0,INTERMEDIATE
2024,21,OCO,31,13.0,INTERMEDIATE
2024,21,OCO,31,14.0,INTERMEDIATE
2024,21,OCO,31,15.0,INTERMEDIATE
2024,21,OCO,31,16.0,INTERMEDIATE
2024,21,OCO,31,17.0,INTERMEDIATE
2024,21,OCO,31,18.0,INTERMEDIATE
2024,21,OCO,31,19.0,INTERMEDIATE
2024,21,OCO,31,20.0,INTERMEDIATE
2024,21,OCO,31,21.0,INTERMEDIATE
2024,21,OCO,31,22.0,INTERMEDIATE
2024,21,OCO,31,23.0,INTERMEDIATE
2024,21,OCO,31,24.0,INTERMEDIATE
2024,21,OCO,31,25.0,INTERMEDIATE
2024,21,OCO,31,26.0,INTERMEDIATE
2024,21,OCO,31,27.0,INTERMEDIATE
2024,21,OCO,31,28.0,INTERMEDIATE
2024,21,OCO,31,29.0,INTERMEDIATE
2024,21,OCO,31,30.0,INTERMEDIATE
2024,21,OCO,31,31.0,INTERMEDIATE
2024,21,OCO,31,32.0,INTERMEDIATE
2024,21,OCO,31,33.0,INTERMEDIATE
2024,21,OCO,31,34.0,INTERMEDIATE
2024,21,OCO,31,35.0,INTERMEDIATE
2024,21,OCO,31,36.0,INTERMEDIATE
2024,21,OCO,31,37.0,INTERMEDIATE
2024,21,OCO,31,38.0,INTERMEDIATE
2024,21,OCO,31,39.0,INTERMEDIATE
2024,21,OCO,31,40.0,INTERMEDIATE
2024,21,OCO,31,41.0,INTERMEDIATE
2024,21,OCO,31,42.0,INTERMEDIATE
2024,21,OCO,31,43.0,INTERMEDIATE
2024,21,OCO,31,44.0,INTERMEDIATE
2024,21,OCO,31,45.0,INTERMEDIATE
2024,21,OCO,31,46.0,INTERMEDIATE
2024,21,OCO,31,47.0,INTERMEDIATE
2024,21,OCO,31,48.0,INTERMEDIATE
2024,21,OCO,31,49.0,INTERMEDIATE
2024,21,OCO,31,50.0,INTERMEDIATE
2024,21,OCO,31,51.0,INTERMEDIATE
2024,21,OCO,31,52.0,INTERMEDIATE
2024,21,OCO,31,53.0,INTERMEDIATE
2024,21,OCO,31,54.0,INTERMEDIATE
2024,21,OCO,31,55.0,INTERMEDIATE
2024,21,OCO,31,56.0,INTERMEDIATE
2024,21,OCO,31,57.0,INTERMEDIATE
2024,21,OCO,31,58.0,INTERMEDIATE
2024,21,OCO,31,59.0,INTERMEDIATE
2024,21,OCO,31,60.0,INTERMEDIATE
2024,21,OCO,31,61.0,INTERMEDIATE
2024,21,OCO,31,62.0,INTERMEDIATE
2024,21,OCO,31,63.0,INTERMEDIATE
2024,21,OCO,31,64.0,INTERMEDIATE
2024,21,OCO,31,65.0,INTERMEDIATE
2024,21,OCO,31,66.0,INTERMEDIATE
2024,21,OCO,31,67.0,INTERMEDIATE
2024,21,OCO,31,68.0,INTERMEDIATE
2024,21,OCO,31,69.0,INTERMEDIATE
2024,21,NOR,4,1.0,INTERMEDIATE
2024,21,NOR,4,2.0,INTERMEDIATE
2024,21,NOR,4,3.0,INTERMEDIATE
2024,21,NOR,4,4.0,INTERMEDIATE
2024,21,NOR,4,5.0,INTERMEDIATE
2024,21,NOR,4,6.0,INTERMEDIATE
2024,21,NOR,4,7.0,INTERMEDIATE
2024,21,NOR,4,8.0,INTERMEDIATE
2024,21,NOR,4,9.0,INTERMEDIATE
2024,21,NOR,4,10.0,INTERMEDIATE
2024,21,NOR,4,11.0,INTERMEDIATE
2024,21,NOR,4,12.0,INTERMEDIATE
2024,21,NOR,4,13.0,INTERMEDIATE
2024,21,NOR,4,14.0,INTERMEDIATE
2024,21,NOR,4,15.0,INTERMEDIATE
2024,21,NOR,4,16.0,INTERMEDIATE
2024,21,NOR,4,17.0,INTERMEDIATE
2024,21,NOR,4,18.0,INTERMEDIATE
2024,21,NOR,4,19.0,INTERMEDIATE
2024,21,NOR,4,20.0,INTERMEDIATE
2024,21,NOR,4,21.0,INTERMEDIATE
2024,21,NOR,4,22.0,INTERMEDIATE
2024,21,NOR,4,23.0,INTERMEDIATE
2024,21,NOR,4,24.0,INTERMEDIATE
2024,21,NOR,4,25.0,INTERMEDIATE
2024,21,NOR,4,26.0,INTERMEDIATE
2024,21,NOR,4,27.0,INTERMEDIATE
2024,21,NOR,4,28.0,INTERMEDIATE
2024,21,NOR,4,29.0,INTERMEDIATE
2024,21,NOR,4,30.0,INTERMEDIATE
2024,21,NOR,4,31.0,INTERMEDIATE
2024,21,NOR,4,32.0,INTERMEDIATE
2024,21,NOR,4,33.0,INTERMEDIATE
2024,21,NOR,4,34.0,INTERMEDIATE
2024,21,NOR,4,35.0,INTERMEDIATE
2024,21,NOR,4,36.0,INTERMEDIATE
2024,21,NOR,4,37.0,INTERMEDIATE
2024,21,NOR,4,38.0,INTERMEDIATE
2024,21,NOR,4,39.0,INTERMEDIATE
2024,21,NOR,4,40.0,INTERMEDIATE
2024,21,NOR,4,41.0,INTERMEDIATE
2024,21,NOR,4,42.0,INTERMEDIATE
2024,21,NOR,4,43.0,INTERMEDIATE
2024,21,NOR,4,44.0,INTERMEDIATE
2024,21,NOR,4,45.0,INTERMEDIATE
2024,21,NOR,4,46.0,INTERMEDIATE
2024,21,NOR,4,47.0,INTERMEDIATE
2024,21,NOR,4,48.0,INTERMEDIATE
2024,21,NOR,4,49.0,INTERMEDIATE
2024,21,NOR,4,50.0,INTERMEDIATE
2024,21,NOR,4,51.0,INTERMEDIATE
2024,21,NOR,4,52.0,INTERMEDIATE
2024,21,NOR,4,53.0,INTERMEDIATE
2024,21,NOR,4,54.0,INTERMEDIATE
2024,21,NOR,4,55.0,INTERMEDIATE
2024,21,NOR,4,56.0,INTERMEDIATE
2024,21,NOR,4,57.0,INTERMEDIATE
2024,21,NOR,4,58.0,INTERMEDIATE
2024,21,NOR,4,59.0,INTERMEDIATE
2024,21,NOR,4,60.0,INTERMEDIATE
2024,21,NOR,4,61.0,INTERMEDIATE
2024,21,NOR,4,62.0,INTERMEDIATE
2024,21,NOR,4,63.0,INTERMEDIATE
2024,21,NOR,4,64.0,INTERMEDIATE
2024,21,NOR,4,65.0,INTERMEDIATE
2024,21,NOR,4,66.0,INTERMEDIATE
2024,21,NOR,4,67.0,INTERMEDIATE
2024,21,NOR,4,68.0,INTERMEDIATE
2024,21,NOR,4,69.0,INTERMEDIATE
2024,21,COL,43,1.0,INTERMEDIATE
2024,21,COL,43,2.0,INTERMEDIATE
2024,21,COL,43,3.0,INTERMEDIATE
2024,21,COL,43,4.0,INTERMEDIATE
2024,21,COL,43,5.0,INTERMEDIATE
2024,21,COL,43,6.0,INTERMEDIATE
2024,21,COL,43,7.0,INTERMEDIATE
2024,21,COL,43,8.0,INTERMEDIATE
2024,21,COL,43,9.0,INTERMEDIATE
2024,21,COL,43,10.0,INTERMEDIATE
2024,21,COL,43,11.0,INTERMEDIATE
2024,21,COL,43,12.0,INTERMEDIATE
2024,21,COL,43,13.0,INTERMEDIATE
2024,21,COL,43,14.0,INTERMEDIATE
2024,21,COL,43,15.0,INTERMEDIATE
2024,21,COL,43,16.0,INTERMEDIATE
2024,21,COL,43,17.0,INTERMEDIATE
2024,21,COL,43,18.0,INTERMEDIATE
2024,21,COL,43,19.0,INTERMEDIATE
2024,21,COL,43,20.0,INTERMEDIATE
2024,21,COL,43,21.0,INTERMEDIATE
2024,21,COL,43,22.0,INTERMEDIATE
2024,21,COL,43,23.0,INTERMEDIATE
2024,21,COL,43,24.0,INTERMEDIATE
2024,21,COL,43,25.0,INTERMEDIATE
2024,21,COL,43,26.0,INTERMEDIATE
2024,21,COL,43,27.0,INTERMEDIATE
2024,21,COL,43,28.0,INTERMEDIATE
2024,21,COL,43,29.0,INTERMEDIATE
2024,21,COL,43,30.0,INTERMEDIATE
2024,21,HAM,44,1.0,INTERMEDIATE
2024,21,HAM,44,2.0,INTERMEDIATE
2024,21,HAM,44,3.0,INTERMEDIATE
2024,21,HAM,44,4.0,INTERMEDIATE
2024,21,HAM,44,5.0,INTERMEDIATE
2024,21,HAM,44,6.0,INTERMEDIATE
2024,21,HAM,44,7.0,INTERMEDIATE
2024,21,HAM,44,8.0,INTERMEDIATE
2024,21,HAM,44,9.0,INTERMEDIATE
2024,21,HAM,44,10.0,INTERMEDIATE
2024,21,HAM,44,11.0,INTERMEDIATE
2024,21,HAM,44,12.0,INTERMEDIATE
2024,21,HAM,44,13.0,INTERMEDIATE
2024,21,HAM,44,14.0,INTERMEDIATE
2024,21,HAM,44,15.0,INTERMEDIATE
2024,21,HAM,44,16.0,INTERMEDIATE
2024,21,HAM,44,17.0,INTERMEDIATE
2024,21,HAM,44,18.0,INTERMEDIATE
2024,21,HAM,44,19.0,INTERMEDIATE
2024,21,HAM,44,20.0,INTERMEDIATE
2024,21,HAM,44,21.0,INTERMEDIATE
2024,21,HAM,44,22.0,INTERMEDIATE
2024,21,HAM,44,23.0,INTERMEDIATE
2024,21,HAM,44,24.0,INTERMEDIATE
2024,21,HAM,44,25.0,INTERMEDIATE
2024,21,HAM,44,26.0,INTERMEDIATE
2024,21,HAM,44,27.0,INTERMEDIATE
2024,21,HAM,44,28.0,INTERMEDIATE
2024,21,HAM,44,29.0,INTERMEDIATE
2024,21,HAM,44,30.0,INTERMEDIATE
2024,21,HAM,44,31.0,INTERMEDIATE
2024,21,HAM,44,32.0,INTERMEDIATE
2024,21,HAM,44,33.0,INTERMEDIATE
2024,21,HAM,44,34.0,INTERMEDIATE
2024,21,HAM,44,35.0,INTERMEDIATE
2024,21,HAM,44,36.0,INTERMEDIATE
2024,21,HAM,44,37.0,INTERMEDIATE
2024,21,HAM,44,38.0,INTERMEDIATE
2024,21,HAM,44,39.0,INTERMEDIATE
2024,21,HAM,44,40.0,INTERMEDIATE
2024,21,HAM,44,41.0,INTERMEDIATE
2024,21,HAM,44,42.0,INTERMEDIATE
2024,21,HAM,44,43.0,INTERMEDIATE
2024,21,HAM,44,44.0,INTERMEDIATE
2024,21,HAM,44,45.0,INTERMEDIATE
2024,21,HAM,44,46.0,INTERMEDIATE
2024,21,HAM,44,47.0,INTERMEDIATE
2024,21,HAM,44,48.0,INTERMEDIATE
2024,21,HAM,44,49.0,INTERMEDIATE
2024,21,HAM,44,50.0,INTERMEDIATE
2024,21,HAM,44,51.0,INTERMEDIATE
2024,21,HAM,44,52.0,INTERMEDIATE
2024,21,HAM,44,53.0,INTERMEDIATE
2024,21,HAM,44,54.0,INTERMEDIATE
2024,21,HAM,44,55.0,INTERMEDIATE
2024,21,HAM,44,56.0,INTERMEDIATE
2024,21,HAM,44,57.0,INTERMEDIATE
2024,21,HAM,44,58.0,INTERMEDIATE
2024,21,HAM,44,59.0,INTERMEDIATE
2024,21,HAM,44,60.0,INTERMEDIATE
2024,21,HAM,44,61.0,INTERMEDIATE
2024,21,HAM,44,62.0,INTERMEDIATE
2024,21,HAM,44,63.0,INTERMEDIATE
2024,21,HAM,44,64.0,INTERMEDIATE
2024,21,HAM,44,65.0,INTERMEDIATE
2024,21,HAM,44,66.0,INTERMEDIATE
2024,21,HAM,44,67.0,INTERMEDIATE
2024,21,HAM,44,68.0,INTERMEDIATE
2024,21,HAM,44,69.0,INTERMEDIATE
2024,21,BEA,50,1.0,INTERMEDIATE
2024,21,BEA,50,2.0,INTERMEDIATE
2024,21,BEA,50,3.0,INTERMEDIATE
2024,21,BEA,50,4.0,INTERMEDIATE
2024,21,BEA,50,5.0,INTERMEDIATE
2024,21,BEA,50,6.0,INTERMEDIATE
2024,21,BEA,50,7.0,INTERMEDIATE
2024,21,BEA,50,8.0,INTERMEDIATE
2024,21,BEA,50,9.0,INTERMEDIATE
2024,21,BEA,50,10.0,INTERMEDIATE
2024,21,BEA,50,11.0,INTERMEDIATE
2024,21,BEA,50,12.0,INTERMEDIATE
2024,21,BEA,50,13.0,INTERMEDIATE
2024,21,BEA,50,14.0,INTERMEDIATE
2024,21,BEA,50,15.0,INTERMEDIATE
